PassengerID|SegmentID|LegNumber|InventoryLegID|DepartureDetail|ArrivalDetail|JourneyNumber|BookingStatus|SeatPreference|SeatTogetherPreference|CompartmentDesignator|UnitDesignator|UnitAssignmentWeight|BoardingSequence|LiftStatus|PriorityCode|PriorityDate|CreatedAgentID|CreatedDate|ModifiedAgentID|ModifiedDate|extract_dt|source|proc_status
166462258|296978270|1|2971313|||2|HK|N|0|Y|1A|0|146|2||2019-01-04 06:40:52.217|5448906|2019-01-04 06:40:51.953|4301958|2019-01-04 08:01:00.923|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
166345649|297825939|1|2973965|||2|HK|N|0|Y|1B|0|154|2||2019-01-10 15:39:19.097|72087|2019-01-10 15:39:18.840|5440064|2019-01-10 16:06:00.740|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
166212091|296712583|1|2970256|||2|HK|N|0|Y|1C|0|156|2||2019-01-01 13:39:41.110|2299759|2019-01-01 13:39:40.970|3723584|2019-01-02 09:05:42.197|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
166212090|296712582|1|2970256|||2|HK|N|0|Y|1B|0|155|2||2019-01-01 13:39:41.110|2299759|2019-01-01 13:39:40.970|3723584|2019-01-02 09:04:56.340|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
166159485|298940567|1|2979887|||1|HK|R|0|Y|16E|0|34|2||2019-01-18 11:05:09.633|4807582|2019-01-18 11:05:09.580|4490541|2019-01-21 14:29:22.257|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
166159484|298940566|1|2979887|||1|HK|R|0|Y|16F|0|33|2||2019-01-18 11:05:09.633|4807582|2019-01-18 11:05:09.580|4490541|2019-01-21 14:29:53.040|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
166157339|298965385|1|2979057|||1|HK|N|0|Y|5D|0|99|2||2019-01-18 13:27:02.737|5421773|2019-01-18 13:27:02.613|5243355|2019-01-19 07:22:01.893|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
166157338|298965384|1|2979057|||1|HK||0|||0|0|3||2019-01-18 13:27:02.737|5421773|2019-01-18 13:27:02.613|5547598|2019-03-01 12:02:39.250|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
166157337|298965383|1|2979057|||1|HK|N|0|Y|5E|0|98|2||2019-01-18 13:27:02.737|5421773|2019-01-18 13:27:02.613|5243355|2019-01-19 07:21:51.487|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
166120176|297405188|1|2977725|||1|HK||1|||0|0|3||2019-01-08 09:48:40.157|2299759|2019-01-08 09:48:40.080|4519908|2019-01-17 15:19:23.870|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
166103939|300423862|1|2984652|||1|HK|R|1|Y|24B|0|95|2||2019-01-29 15:25:20.460|4948966|2019-01-29 15:25:20.403|5157280|2019-01-30 11:36:39.953|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
166103938|300423861|1|2984652|||1|HK|R|1|Y|24A|0|94|2||2019-01-29 15:25:20.460|4948966|2019-01-29 15:25:20.403|5157280|2019-01-30 11:36:35.813|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
166067196|299441841|1|2980441|||1|HK|N|1|Y|3E|0|141|2||2019-01-22 11:56:48.970|3594491|2019-01-22 11:56:48.950|4653982|2019-01-22 15:25:03.000|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
166067195|299441840|1|2980441|||1|HK|N|1|Y|3F|0|140|2||2019-01-22 11:56:48.970|3594491|2019-01-22 11:56:48.950|4653982|2019-01-22 15:24:57.783|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
165782173|300553259|1|2990479|||2|HK|R|0|Y|15D|0|48|2||2019-01-30 12:09:57.430|5530238|2019-01-30 12:09:57.397|3973079|2019-02-10 17:49:44.207|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
165612387|297978431|1|2988324|||2|HK|N|0|Y|4A|0|148|2||2019-01-11 13:31:33.583|5582951|2019-01-11 13:31:33.907|13|2019-02-06 17:15:23.287|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
165463478|296705761|1|2969448|||1|HK|N|0|Y|14B|0|147|2||2019-01-01 11:23:21.660|71546|2019-01-01 11:23:21.417|4532530|2019-01-01 16:15:00.710|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
165321995|298142461|1|2976044|||1|HK|R|0|Y|21C|0|134|2||2019-01-13 13:50:52.727|5421773|2019-01-13 13:50:52.683|5344462|2019-01-14 12:33:55.737|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
165321995|298142460|1|2976216|||1|HK|N|0|Y|24F|0|209|2||2019-01-13 13:50:52.727|5421773|2019-01-13 13:50:52.683|3877601|2019-01-14 06:43:25.360|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
165207522|300139885|1|2983544|||2|HK|N|1|Y|14E|0|138|2||2019-01-27 19:00:31.357|3594489|2019-01-27 19:00:31.327|5530326|2019-01-28 18:27:53.370|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
165207521|300139884|1|2983544|||2|HK|N|1|Y|14F|0|137|2||2019-01-27 19:00:31.357|3594489|2019-01-27 19:00:31.327|5530326|2019-01-28 18:28:00.947|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
165122556|297202414|1|2973335|||2|HK|N|0|Y|39F|0|162|2||2019-01-06 17:17:44.907|71786|2019-01-06 17:17:44.743|5440093|2019-01-08 06:09:02.723|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
164718866|300032614|1|2982738|||1|HK|N|0|Y|12E|0|168|2||2019-01-26 15:56:14.020|19|2019-01-26 15:56:13.983|13|2019-01-27 16:16:46.093|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
164718865|300032979|1|2983297|||1|HK|N|0|Y|4D|0|129|2||2019-01-26 15:59:24.563|19|2019-01-26 15:59:24.547|3703552|2019-01-28 16:34:18.753|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
164517634|298040089|1|2975089|||1|HK|N|0|Y|1D|0|169|2||2019-01-11 19:55:59.007|4799267|2019-01-11 19:55:59.003|5346762|2019-01-12 06:18:34.027|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
164265162|296714108|1|2969590|||2|HK|N|1|Y|3E|0|132|2||2019-01-01 14:10:28.450|2299759|2019-01-01 14:10:28.177|5474480|2019-01-01 18:12:28.797|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
164265161|296714107|1|2969590|||2|HK|N|1|Y|3F|0|131|2||2019-01-01 14:10:28.450|2299759|2019-01-01 14:10:28.177|5474480|2019-01-01 18:12:33.837|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
164265160|296714106|1|2969590|||2|HK|N|0|Y|6D|0|130|2||2019-01-01 14:10:28.450|2299759|2019-01-01 14:10:28.177|5474480|2019-01-01 18:12:25.440|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163770766|299938848|1|2982376|||1|HK||1|||0|0|3||2019-01-25 15:51:40.310|5582956|2019-01-25 15:51:40.047|2477593|2019-01-26 14:58:22.063|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163433023|298474573|1|2995753|||1|HK|R|0|Y|28A|0|10|2||2019-01-15 14:53:20.657|10|2019-01-15 14:53:20.623|4582686|2019-02-21 15:49:40.670|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163433023|298474571|1|2996223|||1|HK|R|0|Y|27B|0|32|2||2019-01-15 14:53:20.657|10|2019-01-15 14:53:20.623|5565590|2019-02-21 09:27:44.480|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163433022|298474569|1|2995753|||1|HK|R|0|Y|28B|0|9|2||2019-01-15 14:53:20.657|10|2019-01-15 14:53:20.623|4582686|2019-02-21 15:49:35.683|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163433022|298474568|1|2996223|||1|HK|R|0|Y|27A|0|31|2||2019-01-15 14:53:20.657|10|2019-01-15 14:53:20.623|5565590|2019-02-21 09:27:46.967|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163289042|297089621|1|2971998|||1|HK|N|1|Y|4B|0|97|2||2019-01-05 06:44:30.860|2913824|2019-01-05 06:44:30.893|5489807|2019-01-06 10:30:43.570|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163289042|297089620|1|2972123|||1|HK|N|1|Y|4B|0|98|2||2019-01-05 06:44:30.860|2913824|2019-01-05 06:44:30.893|3723368|2019-01-06 05:28:16.427|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163289041|297089619|1|2971998|||1|HK|N|1|Y|4A|0|96|2||2019-01-05 06:44:30.860|2913824|2019-01-05 06:44:30.893|5489807|2019-01-06 10:30:46.137|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163289041|297089618|1|2972123|||1|HK|N|1|Y|4A|0|97|2||2019-01-05 06:44:30.860|2913824|2019-01-05 06:44:30.893|3723368|2019-01-06 05:28:24.067|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163235128|296796626|1|2970126|||2|HK|N|1|Y|2C|0|155|2||2019-01-02 14:15:38.953|5715202|2019-01-02 14:15:38.463|3561538|2019-01-02 15:29:46.533|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163235127|296796625|1|2970126|||2|HK|N|1|Y|2B|0|154|2||2019-01-02 14:15:38.953|5715202|2019-01-02 14:15:38.463|3561538|2019-01-02 15:29:52.160|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163235126|296796624|1|2970126|||2|HK|N|1|Y|2A|0|153|2||2019-01-02 14:15:38.953|5715202|2019-01-02 14:15:38.463|3561538|2019-01-02 15:29:57.193|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163063637|300385744|1|2993248|||1|HK|R|0|Y|15B|0|97|2||2019-01-29 11:50:44.677|10|2019-01-29 11:50:44.657|3540276|2019-02-16 06:27:36.620|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163063637|300272503|1|2995764|||2|HK|R|0|Y|26C|0|127|2||2019-01-28 16:41:37.467|10|2019-01-28 16:41:37.430|4582680|2019-02-21 14:19:15.683|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163063637|297816132|1|2993454|||1|HK|N|0|Y|20A|0|86|2||2019-01-10 14:48:12.303|5582961|2019-01-10 14:48:12.133|3594408|2019-02-16 10:16:53.797|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163063636|300385743|1|2993248|||1|HK|R|0|Y|15A|0|96|2||2019-01-29 11:50:44.677|10|2019-01-29 11:50:44.657|3540276|2019-02-16 06:27:30.293|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163063636|300272502|1|2995764|||2|HK|R|0|Y|26D|0|126|2||2019-01-28 16:41:37.467|10|2019-01-28 16:41:37.430|4582680|2019-02-21 14:19:11.193|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
163063636|297816128|1|2993454|||1|HK|N|0|Y|20B|0|85|2||2019-01-10 14:48:12.303|5582961|2019-01-10 14:48:12.133|3594408|2019-02-16 10:16:48.560|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162954190|298248971|1|2976176|||1|HK|R|0|Y|24A|0|163|2||2019-01-14 09:53:27.143|3865275|2019-01-14 09:53:27.117|5375592|2019-01-14 14:59:41.003|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162954189|298248970|1|2976176|||1|HK|R|0|Y|24B|0|162|2||2019-01-14 09:53:27.143|3865275|2019-01-14 09:53:27.117|5375592|2019-01-14 14:59:30.237|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162922334|299817645|1|2981307|||2|HK|R|0|Y|22A|0|123|2||2019-01-24 18:40:50.323|3594488|2019-01-24 18:40:50.297|4582673|2019-01-24 19:57:23.983|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162922334|297043209|1|2981612|||2|HK|N|0|Y|25A|0|27|2||2019-01-04 16:08:14.643|21|2019-01-04 16:08:14.490|5398825|2019-01-24 15:28:12.727|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162668017|296973672|1|2971185|||4|HK||1|||0|0|3||2019-01-04 00:35:00.417|19|2019-01-04 00:35:00.330|4595376|2019-01-04 13:24:03.010|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162516430|300053790|1|2982850|||1|HK|N|0|Y|4F|0|165|2||2019-01-26 19:42:06.277|4580056|2019-01-26 19:42:06.233|4135393|2019-01-27 13:01:21.963|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162516429|300053788|1|2982850|||1|HK|N|0|Y|4E|0|164|2||2019-01-26 19:42:06.277|4580056|2019-01-26 19:42:06.233|4135393|2019-01-27 13:01:27.493|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162098708|297249782|1|2972650|||1|HK|N|0|Y|11A|0|140|2||2019-01-07 08:52:34.920|4094640|2019-01-07 08:52:34.243|4582671|2019-01-07 10:30:04.110|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162098707|297249781|1|2972650|||1|HK|N|0|Y|11B|0|139|2||2019-01-07 08:52:34.920|4094640|2019-01-07 08:52:34.243|4582671|2019-01-07 10:29:54.503|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162045759|298143341|1|2976220|||2|HK|N|1|Y|14E|0|161|2||2019-01-13 13:59:20.283|5421773|2019-01-13 13:59:20.250|4522195|2019-01-14 19:11:01.320|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162045758|298143340|1|2976220|||2|HK|N|1|Y|14F|0|160|2||2019-01-13 13:59:20.283|5421773|2019-01-13 13:59:20.250|4522195|2019-01-14 19:09:30.770|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162037799|297165032|1|2972118|||1|HK|N|1|Y|12B|0|167|2||2019-01-06 09:14:57.810|73422|2019-01-06 09:14:57.710|5344465|2019-01-06 10:14:17.103|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162037798|297165031|1|2972118|||1|HK|N|1|Y|12A|0|166|2||2019-01-06 09:14:57.810|73422|2019-01-06 09:14:57.710|5344465|2019-01-06 10:14:14.820|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162018959|298910373|1|2981464|||2|HK|N|0|Y|20D|0|142|2||2019-01-18 08:00:38.733|3128972|2019-01-18 08:00:38.680|4536454|2019-01-24 19:22:55.120|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
162018958|298910372|1|2981464|||2|HK|N|0|Y|23A|0|141|2||2019-01-18 08:00:38.733|3128972|2019-01-18 08:00:38.680|4536454|2019-01-24 19:22:59.810|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
161972363|296847051|1|2970418|||2|HK||1|||0|0|3||2019-01-02 21:41:14.190|3594484|2019-01-02 21:41:14.083|5344593|2019-01-03 07:51:17.127|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
161972362|296847050|1|2970418|||2|HK|R|1|Y|15A|0|145|2||2019-01-02 21:41:14.190|3594484|2019-01-02 21:41:14.083|5344593|2019-01-03 07:32:21.880|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
161147367|297738762|1|2977340|||2|HK|N|1|Y|16C|0|69|2||2019-01-10 08:12:50.043|3547109|2019-01-10 08:12:49.790|3691055|2019-01-16 10:39:53.123|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171578498|296798377|1|2971218|||1|HL||1|||0|0|0|R2|2019-01-02 14:32:21.573|2137848|2019-01-02 14:32:21.753|2137848|2019-01-02 14:32:21.753|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171579955|296800981|1|2987418|||1|HK||0|||0|0|3||2019-01-02 14:52:25.207|2299761|2019-01-02 14:52:25.000|4304262|2019-02-04 13:42:17.990|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171581465|296803527|1|2984666|||1|HK|N|0|Y|1C|0|8|2||2019-01-02 15:12:54.220|21|2019-01-02 15:12:54.050|3561516|2019-01-30 19:34:38.143|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171581466|296803528|1|2984666|||1|HK|N|0|Y|1A|0|9|2||2019-01-02 15:12:54.220|21|2019-01-02 15:12:54.050|3561516|2019-01-30 19:34:21.157|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171582104|296804556|1|2973801|||1|HK|R|0|Y|24D|0|21|2||2019-01-02 15:21:17.180|19|2019-01-02 15:21:17.020|13|2019-01-09 07:14:06.337|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171582105|296804558|1|2973801|||1|HK|R|0|Y|16F|0|22|2||2019-01-02 15:21:17.180|19|2019-01-02 15:21:17.020|13|2019-01-09 07:14:06.510|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171582106|296804560|1|2973801|||1|HK|R|0|Y|24E|0|23|2||2019-01-02 15:21:17.180|19|2019-01-02 15:21:17.020|13|2019-01-09 07:14:06.650|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171582107|296804562|1|2973801|||1|HK|R|0|Y|16E|0|24|2||2019-01-02 15:21:17.180|19|2019-01-02 15:21:17.020|13|2019-01-09 07:14:06.743|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171582115|296804577|1|2970528|||1|HL||1|Y|10B|0|0|0|R2|2019-01-02 15:21:24.983|2137848|2019-01-02 15:21:24.577|3561307|2019-01-03 00:14:47.723|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171583734|296807579|1|2983783|||1|HK|N|0|Y|3C|0|40|2||2019-01-02 15:44:03.403|5060126|2019-01-02 15:44:03.373|5344568|2019-01-28 05:57:57.163|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171583734|296807580|1|2985853|||2|HK|N|0|Y|1D|0|34|2||2019-01-02 15:44:03.403|5060126|2019-01-02 15:44:03.373|4301958|2019-02-01 08:16:56.477|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171584253|296808459|1|2973864|||1|HL||1|||0|0|0|R2|2019-01-02 15:50:19.577|2137848|2019-01-02 15:50:19.593|2137848|2019-01-02 15:50:19.593|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171584981|296809703|1|2971302|||1|HK|N|0|Y|4A|0|211|2||2019-01-02 15:58:11.680|21|2019-01-02 15:58:11.903|3578612|2019-01-04 19:49:14.597|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171584982|296809704|1|2971302|||1|HK|N|0|Y|32A|0|210|2||2019-01-02 15:58:11.680|21|2019-01-02 15:58:11.903|3578612|2019-01-04 19:49:23.033|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171585878|296811158|1|2994417|||1|HK|N|0|Y|5F|0|5|2||2019-01-02 16:07:20.807|2299761|2019-01-02 16:07:20.407|5680639|2019-02-18 08:23:19.493|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171585878|296811159|1|2996466|||2|HK||0|||0|0|3||2019-01-02 16:07:20.807|2299761|2019-01-02 16:07:20.407|5569257|2019-02-22 11:32:16.357|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171585879|296811160|1|2994417|||1|HK|N|0|Y|5E|0|6|2||2019-01-02 16:07:20.807|2299761|2019-01-02 16:07:20.407|5680639|2019-02-18 08:23:22.680|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171585879|296811161|1|2996466|||2|HK|N|0|Y|6F|0|13|2||2019-01-02 16:07:20.807|2299761|2019-01-02 16:07:20.407|5569257|2019-02-22 11:14:37.087|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171585983|296811320|1|2972376|||1|HK|N|0|Y|1D|0|113|2||2019-01-02 16:08:21.770|4658043|2019-01-02 16:08:21.590|5285939|2019-01-06 16:46:15.450|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171585983|296812352|1|2974431|||2|HK|N|0|Y|1C|0|41|2||2019-01-02 16:15:58.623|5547420|2019-01-02 16:15:58.470|3626735|2019-01-10 21:32:55.887|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171586029|296811465|1|2972827|||1|HK|R|0|Y|23F|0|67|2||2019-01-02 16:09:45.603|19|2019-01-02 16:09:45.793|13|2019-01-07 07:45:13.830|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171587084|296813181|1|2991141|||1|HK|N|0|Y|3E|0|59|2||2019-01-02 16:21:40.953|21|2019-01-02 16:21:40.513|3561523|2019-02-11 07:17:07.253|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171587084|296813182|1|2996248|||2|HK|N|0|Y|26C|0|10|2||2019-01-02 16:21:40.953|21|2019-01-02 16:21:40.513|5346674|2019-02-21 17:13:53.803|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171587085|296813183|1|2991141|||1|HK|N|0|Y|3D|0|60|2||2019-01-02 16:21:40.953|21|2019-01-02 16:21:40.513|3561523|2019-02-11 07:17:23.013|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171587085|296813184|1|2996248|||2|HK|N|0|Y|26D|0|11|2||2019-01-02 16:21:40.953|21|2019-01-02 16:21:40.513|5346674|2019-02-21 17:13:58.887|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171587182|296813345|1|2985658|||1|HK|R|0|Y|28A|0|11|2||2019-01-02 16:23:08.143|2299759|2019-01-02 16:23:07.860|3594326|2019-02-01 21:20:29.847|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171587182|296813346|1|2986661|||2|HK|N|1|Y|14D|0|30|2||2019-01-02 16:23:08.143|2299759|2019-01-02 16:23:07.860|5199074|2019-02-03 20:27:36.520|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171587183|296813347|1|2985658|||1|HK|R|0|Y|28B|0|12|2||2019-01-02 16:23:08.143|2299759|2019-01-02 16:23:07.860|3594326|2019-02-01 21:20:37.160|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171587183|296813348|1|2986661|||2|HK|N|1|Y|14C|0|31|2||2019-01-02 16:23:08.143|2299759|2019-01-02 16:23:07.860|5199074|2019-02-03 20:27:18.877|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171587379|296813671|1|2978735|||1|HK|N|0|Y|2B|0|83|2||2019-01-02 16:26:00.087|21|2019-01-02 16:25:59.897|5111899|2019-01-19 13:19:26.843|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171587379|296813673|1|2978870|||1|HK|N|0|Y|3C|0|129|2||2019-01-02 16:26:00.087|21|2019-01-02 16:25:59.897|3594450|2019-01-19 18:28:48.863|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171587379|299727807|1|2981395|||2|HK|N|1|Y|1C|0|109|2||2019-01-24 09:36:33.007|3928312|2019-01-24 09:36:32.950|5413259|2019-01-24 11:12:28.987|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
161147367|297738761|1|2977496|||2|HK|R|0|Y|20C|0|43|2||2019-01-10 08:12:50.043|3547109|2019-01-10 08:12:49.790|3710058|2019-01-16 05:37:48.503|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
161147366|297738760|1|2977340|||2|HK|N|1|Y|16B|0|68|2||2019-01-10 08:12:50.043|3547109|2019-01-10 08:12:49.790|3691055|2019-01-16 10:39:28.873|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
161147366|297738759|1|2977496|||2|HK|R|0|Y|20A|0|42|2||2019-01-10 08:12:50.043|3547109|2019-01-10 08:12:49.790|3710058|2019-01-16 05:37:50.410|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
161147365|297738758|1|2977340|||2|HK|R|1|Y|16A|0|67|2||2019-01-10 08:12:50.043|3547109|2019-01-10 08:12:49.790|3691055|2019-01-16 10:39:16.810|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
161147365|297738757|1|2977496|||2|HK|R|0|Y|20B|0|41|2||2019-01-10 08:12:50.043|3547109|2019-01-10 08:12:49.790|3710058|2019-01-16 05:37:39.440|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
160236872|300175562|1|2983393|||1|HK|N|0|Y|21A|0|151|2||2019-01-28 05:24:42.423|71852|2019-01-28 05:24:42.153|3594336|2019-01-28 10:30:21.907|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
159946690|296753618|1|2971497|||2|HK|N|0|Y|31F|0|71|2||2019-01-02 07:57:59.113|2299759|2019-01-02 07:57:59.333|5440060|2019-01-05 05:45:53.013|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
158339479|299362003|1|2980559|||2|HK||1|||0|0|3||2019-01-21 20:13:08.163|3594489|2019-01-21 20:13:08.133|5344432|2019-01-22 13:12:36.990|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
158339478|299362000|1|2980559|||2|HK||1|||0|0|3||2019-01-21 20:13:08.163|3594489|2019-01-21 20:13:08.133|5344432|2019-01-22 13:12:36.990|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
158250941|297744109|1|2974762|||1|HK|N|0|Y|9C|0|182|2||2019-01-10 08:49:48.170|5421773|2019-01-10 08:49:48.297|3594368|2019-01-11 13:46:55.503|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
158250941|297744108|1|2974466|||1|HK|R|0|Y|29D|0|153|2||2019-01-10 08:49:48.170|5421773|2019-01-10 08:49:48.297|3573806|2019-01-11 10:42:32.617|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
158250940|297744106|1|2974762|||1|HK|N|0|Y|9D|0|181|2||2019-01-10 08:49:48.170|5421773|2019-01-10 08:49:48.297|3594368|2019-01-11 13:46:51.530|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
158250940|297744105|1|2974466|||1|HK|R|0|Y|29E|0|160|2||2019-01-10 08:49:48.170|5421773|2019-01-10 08:49:48.297|3573806|2019-01-11 10:42:40.447|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
157999742|300002406|1|2982871|||1|HK|N|0|Y|4E|0|191|2||2019-01-26 10:16:17.810|73560|2019-01-26 10:16:17.773|5459407|2019-01-27 11:10:22.743|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
157124651|299111384|1|2983415|||2|HK|N|0|Y|34A|0|130|2||2019-01-19 19:54:43.910|5645705|2019-01-19 19:54:43.877|5502412|2019-01-28 18:53:37.220|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
157124651|299111383|1|2982841|||1|HK|N|0|Y|5E|0|92|2||2019-01-19 19:54:43.910|5645705|2019-01-19 19:54:43.877|13|2019-01-27 11:31:35.473|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
155664049|296804098|1|2993932|||1|HK|N|0|Y|7B|0|90|2||2019-01-02 15:17:51.597|5547420|2019-01-02 15:17:51.757|4856614|2019-02-17 16:09:13.433|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
155664048|296804096|1|2993932|||1|HK|N|0|Y|7A|0|89|2||2019-01-02 15:17:51.597|5547420|2019-01-02 15:17:51.757|4856614|2019-02-17 16:09:12.183|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
155614523|298754334|1|2978103|||5|HK||1|Y|15B|0|130|2||2019-01-17 08:43:39.067|19|2019-01-17 08:43:39.043|5440092|2019-01-18 07:33:38.690|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
155614522|298754333|1|2978103|||5|HK||1|Y|15A|0|129|2||2019-01-17 08:43:39.067|19|2019-01-17 08:43:39.043|5440092|2019-01-18 07:33:38.783|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
155036444|298632352|1|2985303|||1|HK|N|0|Y|25B|0|41|2||2019-01-16 12:33:25.447|5386768|2019-01-16 12:33:25.380|5715994|2019-01-31 21:09:47.917|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
