BookingID|BookingParentID|Status|RecordLocator|BookingPromoCode|CurrencyCode|HoldDateTime|ExpiredDate|PriceStatus|PaidStatus|SystemCode|ChannelType|CreatedAgentCode|CreatedOrganizationCode|CreatedDomainCode|CreatedLocationCode|SourceAgentCode|SourceOrganizationCode|SourceDomainCode|SourceLocationCode|ReferralCode|GroupName|ReceivedBy|ReceivedByReference|ProfileStatus|CreatedSystemType|BookingDate|BookingType|OwningCarrierCode|CreatedAgentID|CreatedDate|ModifiedAgentID|ModifiedDate|extract_dt|source|proc_status|TimeToModify|business_key|hash
104143925|0|2|Y8LCKY||EUR|9999-12-31 00:00:00.000|2019-01-02 19:45:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-01 16:18:41||VY|2299761|2019-01-01 16:18:41|2299761|2019-01-01 16:18:44|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|104143925_0_2_Y8LCKY|015bef82f1c639e46164c82ea3b02e8a
104143931|0|2|E81YSI||EUR|9999-12-31 00:00:00.000|2019-01-02 19:45:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-01 16:18:57||VY|2299761|2019-01-01 16:18:57|2299761|2019-01-01 16:19:00|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|104143931_0_2_E81YSI|1c77c6971fad5badbd9988106ec414c6
104143938|0|2|JD22WJ||EUR|9999-12-31 00:00:00.000|2019-01-02 19:45:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-01 16:19:11||VY|2299761|2019-01-01 16:19:11|2299761|2019-01-01 16:19:14|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|104143938_0_2_JD22WJ|814ca8ce683c6d4f4cac52e5e4373775
104144112|0|2|GJS5WR||EUR|9999-12-31 00:00:00.000|2019-01-03 21:25:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 16:25:13||VY|2137848|2019-01-01 16:25:13|2137848|2019-01-03 10:40:09|2024-11-14 11:18:50|Booking|transformed|1 days 18:14:56|104144112_0_2_GJS5WR|14b5d457ba9d0a4d0a50cddb6d640818
104144124|0|2|AYFF5M||EUR|9999-12-31 00:00:00.000|2019-01-02 17:40:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 16:25:55||VY|2137848|2019-01-01 16:25:55|2137848|2019-01-02 09:12:34|2024-11-14 11:18:50|Booking|transformed|0 days 16:46:39|104144124_0_2_AYFF5M|bb4dbdbc8c77b1298e7e53e54d9c5f35
104144294|0|2|RJ2STH||EUR|9999-12-31 00:00:00.000|2019-01-04 13:15:00|3|2|IB|3|GDSMaster|SYSTEM|SYS|GDS|MADIB08AB|SYSTEM|IATAB|MAD|||IATAIB||0|9|2019-01-01 16:33:38|C|VY|19|2019-01-01 16:33:38|19|2019-01-03 09:14:47|2024-11-14 11:18:50|Booking|transformed|1 days 16:41:09|104144294_0_2_RJ2STH|6d20351a73f690cf64589cd2aede4762
104144842|0|2|ZIK92H||EUR|9999-12-31 00:00:00.000|2019-01-30 18:40:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-01 16:56:25||VY|2299761|2019-01-01 16:56:25|3561228|2019-01-29 17:51:43|2024-11-14 11:18:50|Booking|transformed|28 days 00:55:18|104144842_0_2_ZIK92H|ccc2102864f378d3489fb406a002a680
104144989|0|2|QGHPFN||EUR|9999-12-31 00:00:00.000|2019-02-11 18:20:00|3|2||4|I3-travelfusion3|38262475|EXT|OTAT|I3-travelfusion3|38262475|EXT|OTAT|||#I#AXBA#OTAT#VY||0|7|2019-01-01 17:02:32||VY|5400383|2019-01-01 17:02:32|5423713|2019-02-10 16:39:09|2024-11-14 11:18:50|Booking|transformed|39 days 23:36:37|104144989_0_2_QGHPFN|77514ff03824cfcc981ce4663ac2f606
104145025|0|2|BHV3SH||EUR|9999-12-31 00:00:00.000|2019-01-04 15:35:00|3|2||4|AppAndroid|VY|EXT|MOBT|AppAndroid|VY|EXT|MOBT|||#M#APMO#AND#VY||0|7|2019-01-01 17:04:15||VY|2299765|2019-01-01 17:04:15|2299765|2019-01-01 17:04:17|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:02|104145025_0_2_BHV3SH|a7e2361cc6281fe42f0ddb6bf0ae0774
104145230|0|2|DDMYGT||EUR|9999-12-31 00:00:00.000|2019-02-04 11:10:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-01 17:12:21||VY|2299759|2019-01-01 17:12:21|4595375|2019-02-03 09:41:23|2024-11-14 11:18:50|Booking|transformed|32 days 16:29:02|104145230_0_2_DDMYGT|80e9ad2893263457d4cf2cfd98f2f853
104145408|0|2|GC8FRZ||EUR|9999-12-31 00:00:00.000|2019-01-03 16:30:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 17:19:08||VY|2137848|2019-01-01 17:19:08|2137848|2019-01-05 08:30:08|2024-11-14 11:18:50|Booking|transformed|3 days 15:11:00|104145408_0_2_GC8FRZ|a510e47181c42c2e8ae4d9a828d569af
104145835|0|2|DJYB5B||EUR|9999-12-31 00:00:00.000|2019-01-04 06:10:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 17:36:47||VY|2137848|2019-01-01 17:36:47|2137848|2019-01-04 11:26:42|2024-11-14 11:18:50|Booking|transformed|2 days 17:49:55|104145835_0_2_DJYB5B|b50870f7303b8cd7336d03c8ef00fbee
104145881|0|3|LDMZTW||EUR|9999-12-31 00:00:00.000|2019-06-04 03:10:00|3|2||2|LevelMember|VY|WWW|LWEB|LevelMember|VY|WWW|LWEB|||INET||0|6|2019-01-01 17:38:25||VY|5432628|2019-01-01 17:38:25|5461577|2019-06-17 16:14:06|2024-11-14 11:18:50|Booking|transformed|166 days 22:35:41|104145881_0_3_LDMZTW|3b3a9de0d05bf23c33b60b779e841a7f
104145885|0|2|Q8FHUY||EUR|9999-12-31 00:00:00.000|2019-01-03 13:45:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-01 17:38:34||VY|2299761|2019-01-01 17:38:34|2299761|2019-01-01 17:38:37|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|104145885_0_2_Q8FHUY|a441822c0fcae2f753e028394f6c88e8
104145937|0|2|C8U4FS||EUR|9999-12-31 00:00:00.000|2019-01-23 17:40:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-01 17:40:26||VY|2299759|2019-01-01 17:40:26|2299759|2019-01-01 17:40:30|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:04|104145937_0_2_C8U4FS|ba1d97a2b9e464f8da7aa2b785042d61
104145946|0|2|OYFH9P||EUR|9999-12-31 00:00:00.000|2019-01-23 17:40:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-01 17:40:46||VY|2299759|2019-01-01 17:40:46|2299759|2019-01-01 17:40:49|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|104145946_0_2_OYFH9P|a5199a4df06187922b83193cb842b4d6
104146159|0|2|FYI1NP||EUR|9999-12-31 00:00:00.000|2019-01-04 15:15:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 17:48:29||VY|2137848|2019-01-01 17:48:29|2137848|2019-01-04 11:28:04|2024-11-14 11:18:50|Booking|transformed|2 days 17:39:35|104146159_0_2_FYI1NP|d6296ddfc237cc3cba6ee2892ff5f3c6
104146267|0|2|A89FWV||EUR|9999-12-31 00:00:00.000|2019-01-07 18:15:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 17:52:21||VY|2137848|2019-01-01 17:52:21|2137848|2019-01-07 19:55:48|2024-11-14 11:18:50|Booking|transformed|6 days 02:03:27|104146267_0_2_A89FWV|84286791926f78cb07cd284d7d4e8f10
104146275|0|2|H8PUXV||EUR|9999-12-31 00:00:00.000|2019-01-02 20:55:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 17:52:46||VY|2137848|2019-01-01 17:52:46|2137848|2019-01-01 23:12:01|2024-11-14 11:18:50|Booking|transformed|0 days 05:19:15|104146275_0_2_H8PUXV|79d90f5e848c37f1ac32f1e6eabf5945
104146416|0|2|E9MCGC||EUR|9999-12-31 00:00:00.000|2019-01-07 21:45:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 17:57:34||VY|2137848|2019-01-01 17:57:34|2137848|2019-01-07 19:55:06|2024-11-14 11:18:50|Booking|transformed|6 days 01:57:32|104146416_0_2_E9MCGC|e0ed8a47087f771977140f0679a3d8f2
104146489|0|2|YCZY2M||EUR|9999-12-31 00:00:00.000|2019-01-03 18:25:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 18:00:13||VY|2137848|2019-01-01 18:00:13|2137848|2019-01-03 11:57:48|2024-11-14 11:18:50|Booking|transformed|1 days 17:57:35|104146489_0_2_YCZY2M|0c27db69c0d16fe539dbe2336b8dce52
104146613|0|2|S9J4UV||EUR|9999-12-31 00:00:00.000|2019-01-03 17:15:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 18:05:34||VY|2137848|2019-01-01 18:05:34|2137848|2019-01-05 15:00:01|2024-11-14 11:18:50|Booking|transformed|3 days 20:54:27|104146613_0_2_S9J4UV|5b97576cee718c6b6e1699bb9ae9c2cf
104146618|0|2|UY9J5C||EUR|9999-12-31 00:00:00.000|2019-01-07 18:20:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 18:05:46||VY|2137848|2019-01-01 18:05:46|2137848|2019-01-07 19:53:29|2024-11-14 11:18:50|Booking|transformed|6 days 01:47:43|104146618_0_2_UY9J5C|9bff1dc1e323bb22fbf6edf10f0c0284
104146710|102334080|2|H6UQ5Y||EUR|9999-12-31 00:00:00.000|2019-01-05 19:20:00|3|0||2|SIAS366|VY|DEF|CCSIS|WebAnonymous|SYSTEM|SYS|WWW|||#W#WWWA#WWW#VY||0|0|2018-11-13 11:35:28||VY|5488010|2019-01-01 18:09:04|5408504|2019-01-02 02:21:58|2024-11-14 11:18:50|Booking|transformed|0 days 08:12:54|104146710_102334080_2_H6UQ5Y|61cac43e879a4932aea922f09177c8ac
104146905|0|2|M9GWNF||EUR|9999-12-31 00:00:00.000|2019-03-06 09:50:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-01 18:16:24||VY|2299759|2019-01-01 18:16:24|5335846|2019-03-05 08:32:15|2024-11-14 11:18:50|Booking|transformed|62 days 14:15:51|104146905_0_2_M9GWNF|69de03b06bc38f8e7487daea2eedad26
104146982|0|2|XEDPRW||EUR|9999-12-31 00:00:00.000|2019-07-01 05:45:00|3|2||2|WebAnonymous|SYSTEM|SYS|WWW|WebAnonymous|SYSTEM|SYS|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-01 18:19:40||VY|21|2019-01-01 18:19:40|5408455|2019-06-29 19:53:09|2024-11-14 11:18:50|Booking|transformed|179 days 01:33:29|104146982_0_2_XEDPRW|3bd850d7eace4a63b6114b557baa4154
104147086|0|2|O9UF4C||EUR|9999-12-31 00:00:00.000|2019-01-22 08:25:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-01 18:23:35||VY|2299761|2019-01-01 18:23:35|2299761|2019-01-01 18:23:38|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|104147086_0_2_O9UF4C|202a4a33de947243700e1b7870559e73
104147263|0|2|ZBLHYC||USD|9999-12-31 00:00:00.000|2019-05-10 14:45:00|3|2||4|I3-travelfusion7|78205374|EXT|OTAT|I3-travelfusion7|78205374|EXT|OTAT|||#I#AXBA#OTAT#VY||0|7|2019-01-01 18:30:04||VY|2349473|2019-01-01 18:30:04|3954030|2019-05-09 12:36:40|2024-11-14 11:18:50|Booking|transformed|127 days 18:06:36|104147263_0_2_ZBLHYC|dfb909ff5517481dac2d247a3ac2e5d7
104147453|0|2|N9ENHF||EUR|9999-12-31 00:00:00.000|2019-01-29 19:45:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-01 18:37:49||VY|2299759|2019-01-01 18:37:49|2299759|2019-01-01 18:37:52|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|104147453_0_2_N9ENHF|dc85f44e14961408ba55ec7603f47db7
104147507|0|2|WD6GNZ||EUR|9999-12-31 00:00:00.000|2019-01-04 13:40:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 18:39:20||VY|2137848|2019-01-01 18:39:20|2137848|2019-01-06 12:38:54|2024-11-14 11:18:50|Booking|transformed|4 days 17:59:34|104147507_0_2_WD6GNZ|0a453a2e1afb3cef8ec90d637403f7f2
104147510|0|2|GIEZ9E||EUR|9999-12-31 00:00:00.000|2019-04-30 09:20:00|3|2||4|I3-bravofly86778|867780566|EXT|OTAT|I3-bravofly86778|867780566|EXT|OTAT|||#I#AXBO#OTAT#VY||0|7|2019-01-01 18:39:25||VY|2139318|2019-01-01 18:39:25|3561384|2019-04-29 07:06:17|2024-11-14 11:18:50|Booking|transformed|117 days 12:26:52|104147510_0_2_GIEZ9E|f709fb8a82a9c431e93a923e987b471a
104147528|0|2|MB6W3M||EUR|9999-12-31 00:00:00.000|2019-01-12 13:40:00|3|2||2|WebAnonymous|SYSTEM|SYS|WWW|WebAnonymous|SYSTEM|SYS|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-01 18:40:03||VY|21|2019-01-01 18:40:03|4724201|2019-01-11 13:00:39|2024-11-14 11:18:50|Booking|transformed|9 days 18:20:36|104147528_0_2_MB6W3M|52e03d45a5478dbfcc58c755d52a5bf8
104147577|0|2|NHVRXK||EUR|9999-12-31 00:00:00.000|2019-01-03 06:45:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 18:41:35||VY|2137848|2019-01-01 18:41:35|2137848|2019-01-07 23:04:52|2024-11-14 11:18:50|Booking|transformed|6 days 04:23:17|104147577_0_2_NHVRXK|306692b68a6f5fdada4a2dd42b6f15ec
104148067|0|2|RCM2JZ||GBP|9999-12-31 00:00:00.000|2019-01-25 10:55:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-01 18:58:27||VY|2299759|2019-01-01 18:58:27|2299759|2019-01-01 18:58:29|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:02|104148067_0_2_RCM2JZ|e80e27a49ffaa216f83ab596d5b460b4
104148090|0|2|WYPI4P||EUR|9999-12-31 00:00:00.000|2019-01-06 06:10:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-01 18:59:17||VY|2299759|2019-01-01 18:59:17|2299759|2019-01-01 18:59:20|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|104148090_0_2_WYPI4P|3cee8becc0cecc2201a2fef6c8cb12b3
104148138|0|4|TBSI8M||EUR|2019-01-01 19:02:59.900|2019-02-13 11:35:00|3|0||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-01 19:00:58||VY|2299759|2019-01-01 19:00:58|2299759|2019-01-01 19:01:00|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:02|104148138_0_4_TBSI8M|18009720bd5913245a63f1408dba6a00
104148160|0|4|MDLJPW||EUR|2019-01-01 19:03:33.353|2019-02-13 11:35:00|3|0||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-01 19:01:32||VY|2299759|2019-01-01 19:01:32|2299759|2019-01-01 19:01:34|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:02|104148160_0_4_MDLJPW|4eccd9927d46df1f6b88184f38956031
104148192|0|2|SY1USF||EUR|9999-12-31 00:00:00.000|2019-01-03 21:20:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 19:02:24||VY|2137848|2019-01-01 19:02:24|2137848|2019-01-03 13:53:23|2024-11-14 11:18:50|Booking|transformed|1 days 18:50:59|104148192_0_2_SY1USF|039e6a1e663caee9100d7a1a9d04e4cb
104148250|0|2|OBVU5Z||EUR|9999-12-31 00:00:00.000|2019-01-03 17:50:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 19:04:21||VY|2137848|2019-01-01 19:04:21|2137848|2019-01-06 19:45:33|2024-11-14 11:18:50|Booking|transformed|5 days 00:41:12|104148250_0_2_OBVU5Z|3a6b5036cdfa9e4a5c070c40b92f447d
104148384|0|2|FHRJ3U||EUR|9999-12-31 00:00:00.000|2019-01-03 18:45:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 19:09:17||VY|2137848|2019-01-01 19:09:17|2137848|2019-01-03 07:36:13|2024-11-14 11:18:50|Booking|transformed|1 days 12:26:56|104148384_0_2_FHRJ3U|bc38401625c90ef5619e0be8fca772ff
104148540|0|2|MHJQ8X||EUR|9999-12-31 00:00:00.000|2019-04-05 08:10:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-01 19:14:45||VY|2299761|2019-01-01 19:14:45|4611016|2019-04-04 06:16:08|2024-11-14 11:18:50|Booking|transformed|92 days 11:01:23|104148540_0_2_MHJQ8X|63f26a4c7e892c568807ec79c605cf53
104148641|0|2|HHEZVK||EUR|9999-12-31 00:00:00.000|2019-01-14 15:05:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-01 19:18:17||VY|2299761|2019-01-01 19:18:17|3561478|2019-01-13 13:18:05|2024-11-14 11:18:50|Booking|transformed|11 days 17:59:48|104148641_0_2_HHEZVK|e69691a08586500d1aa23a381b0dd415
104148667|0|2|BK38WB||EUR|9999-12-31 00:00:00.000|2019-01-13 05:45:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-01 19:19:08||VY|2299759|2019-01-01 19:19:08|2299759|2019-01-01 19:19:10|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:02|104148667_0_2_BK38WB|86ab5110b24142beb64c3c5d32b458a7
104148794|0|2|IEI8YT||EUR|9999-12-31 00:00:00.000|2019-01-03 17:50:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-01 19:23:58||VY|2299759|2019-01-01 19:23:58|2299759|2019-01-01 19:24:00|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:02|104148794_0_2_IEI8YT|847ebadfcfb8847eb5f3dc3f28f5b25d
104148808|0|2|VIT9FH||EUR|9999-12-31 00:00:00.000|2019-01-03 17:50:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-01 19:24:28||VY|2299759|2019-01-01 19:24:28|2299759|2019-01-01 19:24:31|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|104148808_0_2_VIT9FH|5fd57cb80067663f15562b80efecc77f
104148879|0|2|KJHF5B||EUR|9999-12-31 00:00:00.000|2019-02-23 17:25:00|3|2||4|I3-Peakwork57210|57210156|EXT|OTAT|I3-Peakwork57210|57210156|EXT|OTAT|||#I#AXBA#OTAT#VY||0|7|2019-01-01 19:27:31||VY|4327988|2019-01-01 19:27:31|5251267|2019-02-22 14:57:19|2024-11-14 11:18:50|Booking|transformed|51 days 19:29:48|104148879_0_2_KJHF5B|16fb8aba094681b610cf41e03dd81625
104149052|0|2|GFT2TA||GBP|9999-12-31 00:00:00.000|2019-05-21 17:40:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-01 19:33:04||VY|2299759|2019-01-01 19:33:04|2299759|2019-01-01 19:33:08|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:04|104149052_0_2_GFT2TA|e3d9490413e3448d72ee7028b16db47e
104149060|0|2|BEI44A||GBP|9999-12-31 00:00:00.000|2019-05-21 17:40:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-01 19:33:27||VY|2299759|2019-01-01 19:33:27|2299759|2019-01-01 19:33:30|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|104149060_0_2_BEI44A|014d63e1e53fe661babede6eda2f2364
104149175|0|3|YFN88Q||EUR|9999-12-31 00:00:00.000|2019-03-24 10:05:00|3|1||2|michele9550@gmai|VY|WWW|WWW|michele9550@gmai|VY|WWW|WWW|||#W#WWWM#WWW#VY||0|6|2019-01-01 19:37:23||VY|5766838|2019-01-01 19:37:23|5388699|2019-04-18 19:37:46|2024-11-14 11:18:50|Booking|transformed|107 days 00:00:23|104149175_0_3_YFN88Q|eb350ea16fe7a4729c24a5288884d4ea
104149327|0|2|GJ1Z9R||EUR|9999-12-31 00:00:00.000|2019-06-11 07:35:00|3|2||4|AppAndroid|VY|EXT|MOBT|AppAndroid|VY|EXT|MOBT|||#M#APMO#AND#VY||0|7|2019-01-01 19:42:32||VY|2299765|2019-01-01 19:42:32|5461421|2019-06-10 08:31:13|2024-11-14 11:18:50|Booking|transformed|159 days 12:48:41|104149327_0_2_GJ1Z9R|c420da6da0620de2d6cfa5e7b249ca7f
104149605|0|2|YG5SWD||EUR|9999-12-31 00:00:00.000|2019-01-03 08:35:00|3|2||2|WebAnonymous|SYSTEM|SYS|WWW|WebAnonymous|SYSTEM|SYS|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-01 19:51:39||VY|21|2019-01-01 19:51:39|3594114|2019-01-02 06:45:10|2024-11-14 11:18:50|Booking|transformed|0 days 10:53:31|104149605_0_2_YG5SWD|b910202d955afe9ba0d214ea6c09cf70
104150533|0|2|Y91QGI||EUR|9999-12-31 00:00:00.000|2019-01-10 19:20:00|3|2|1A|3|GDSMaster|SYSTEM|SYS|GDS|ALGR92143|SYSTEM|IATAB|ALG|||IATA1A||0|9|2019-01-01 20:24:26|S|VY|19|2019-01-01 20:24:26|19|2019-01-09 14:40:51|2024-11-14 11:18:50|Booking|transformed|7 days 18:16:25|104150533_0_2_Y91QGI|8203a1a32d4915c6f13750eff252efa0
104150659|0|2|SBP19M||EUR|9999-12-31 00:00:00.000|2019-01-03 20:55:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 20:29:27||VY|2137848|2019-01-01 20:29:27|2137848|2019-01-03 10:03:19|2024-11-14 11:18:50|Booking|transformed|1 days 13:33:52|104150659_0_2_SBP19M|295721058a8a1f353c87d4afa34f46b8
104150719|0|2|JHIM2H||EUR|9999-12-31 00:00:00.000|2019-01-09 21:15:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 20:31:21||VY|2137848|2019-01-01 20:31:21|2137848|2019-01-09 14:47:12|2024-11-14 11:18:50|Booking|transformed|7 days 18:15:51|104150719_0_2_JHIM2H|3077e470817f03b122bd3d3183fad935
104151098|0|2|B6PGFY||EUR|9999-12-31 00:00:00.000|2019-01-14 17:30:00|3|0||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-01 20:43:53||VY|2299761|2019-01-01 20:43:53|2299761|2019-01-13 13:46:05|2024-11-14 11:18:50|Booking|transformed|11 days 17:02:12|104151098_0_2_B6PGFY|f01b50559ec8edcae4ad87c62f2ead16
104151247|0|2|G67B2L||EUR|9999-12-31 00:00:00.000|2019-01-03 14:00:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 20:49:30||VY|2137848|2019-01-01 20:49:30|2137848|2019-01-03 08:07:58|2024-11-14 11:18:50|Booking|transformed|1 days 11:18:28|104151247_0_2_G67B2L|2048699c1aa6f9421caa74e86cf79259
104151828|0|2|UCM6TM||GBP|9999-12-31 00:00:00.000|2019-01-20 08:00:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-01 21:11:24||VY|2299761|2019-01-01 21:11:24|2299761|2019-01-01 21:11:26|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:02|104151828_0_2_UCM6TM|257041edd1ee7947ae73c22b284f4853
104151920|0|2|ZY363S||GBP|9999-12-31 00:00:00.000|2019-06-06 12:55:00|3|2||2|WebAnonymous|SYSTEM|SYS|WWW|WebAnonymous|SYSTEM|SYS|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-01 21:15:29||VY|21|2019-01-01 21:15:29|5940820|2019-06-05 11:25:22|2024-11-14 11:18:50|Booking|transformed|154 days 14:09:53|104151920_0_2_ZY363S|f0caf03880c7c7e505c7dc27aa3f6163
104151926|0|2|CC6WYZ||EUR|9999-12-31 00:00:00.000|2019-01-03 17:15:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 21:15:57||VY|2137848|2019-01-01 21:15:57|2137848|2019-01-07 21:56:29|2024-11-14 11:18:50|Booking|transformed|6 days 00:40:32|104151926_0_2_CC6WYZ|6a909706ebff0d586e493b61ef91d8d7
104152223|0|2|CJC8JR||EUR|9999-12-31 00:00:00.000|2019-01-03 19:15:00|3|0||4|ApiIntra|VY|WW2|HDQ|ApiIntra|VY|WW2|HDQ|||#X#APIN#AGD||0|7|2019-01-01 21:27:33||VY|2137848|2019-01-01 21:27:33|2137848|2019-01-03 12:21:28|2024-11-14 11:18:50|Booking|transformed|1 days 14:53:55|104152223_0_2_CJC8JR|603cf024dec8fc3a23fc7325b9ee0fc9
