"BookingID","BookingParentID","Status","RecordLocator","BookingPromoCode","CurrencyCode","HoldDateTime","ExpiredDate","PriceStatus","PaidStatus","SystemCode","ChannelType","CreatedAgentCode","CreatedOrganizationCode","CreatedDomainCode","CreatedLocationCode","SourceAgentCode","SourceOrganizationCode","SourceDomainCode","SourceLocationCode","ReferralCode","GroupName","ReceivedBy","ReceivedByReference","ProfileStatus","PaxResidentCountry","CreatedSystemType","BookingDate","BookingType","OwningCarrierCode","CreatedAgentID","CreatedDate","ModifiedAgentID","ModifiedDate"
105614363,0,1,SIHRJX,"",EUR,9999-12-31 00:00:00.000,2019-03-23 09:20:00.000,3,2,"",4,GR-J84189042,J84189042,EXT,AGD,GR-J84189042,J84189042,EXT,AGD,"","",#G#APIG#AGD#VY,"",0,ES,7,2019-02-01 11:53:57.840,"",VY,4000755,2019-02-01 11:53:57.840,5408452,2019-02-17 02:48:40.153
105614540,0,2,W8GCTL,"",EUR,9999-12-31 00:00:00.000,2019-02-20 17:00:00.000,3,2,"",4,I3-travelfusionT,TRVLFUSION,EXT,OTAT,I3-travelfusionT,TRVLFUSION,EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,ES,7,2019-02-01 11:56:35.820,"",VY,2138109,2019-02-01 11:56:35.820,4759548,2019-02-19 14:56:21.443
105614620,0,2,UFUQ4A,"",EUR,9999-12-31 00:00:00.000,2019-02-05 20:30:00.000,3,2,"",1,SIAS134,VY,DEF,CCSIS,SIAS134,VY,DEF,CCSIS,"","",#W,"",0,ES,1,2019-02-01 11:57:29.027,"",VY,4807596,2019-02-01 11:57:29.027,3320586,2019-02-04 16:00:53.087
105614749,0,2,JH9DGK,"",EUR,9999-12-31 00:00:00.000,2019-04-13 15:05:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,ES,6,2019-02-01 11:59:19.550,"",VY,21,2019-02-01 11:59:19.550,3540256,2019-04-09 11:22:11.180
105616167,0,2,UCPCTM,"",EUR,9999-12-31 00:00:00.000,2019-02-08 06:05:00.000,3,2,IB,3,GDSMaster,SYSTEM,SYS,GDS,VITEK2194,"78259300",IATAB,VIT,"","",IATAIB,"",0,ES,9,2019-02-01 12:21:05.620,C,VY,19,2019-02-01 12:21:05.620,19,2019-02-04 09:27:37.900
105616384,0,2,NITL5E,"",EUR,9999-12-31 00:00:00.000,2019-03-30 20:55:00.000,3,2,"",1,SIAS134,VY,DEF,CCSIS,SIAS134,VY,DEF,CCSIS,"","",#W,"",0,ES,1,2019-02-01 12:24:19.340,"",VY,4807596,2019-02-01 12:24:19.340,5201737,2019-03-29 18:56:24.543
105616493,0,2,LYYE9P,"",EUR,9999-12-31 00:00:00.000,2019-04-06 05:00:00.000,3,0,"",4,GR-78268120,"78268120",EXT,AGD,GR-78268120,"78268120",EXT,AGD,"","",#G#APIG#AGD#VY,"",0,FR,7,2019-02-01 12:26:04.603,"",VY,3282811,2019-02-01 12:26:04.603,3282811,2019-03-29 11:56:27.253
105616503,0,1,LF5TND,"",EUR,9999-12-31 00:00:00.000,2019-04-29 04:05:00.000,3,0,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,IT,7,2019-02-01 12:26:11.790,"",VY,2299759,2019-02-01 12:26:11.790,2299759,2019-02-01 12:26:15.650
105616596,0,1,CJ6PTE,"",EUR,9999-12-31 00:00:00.000,2019-04-29 04:05:00.000,3,0,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,IT,7,2019-02-01 12:27:36.227,"",VY,2299759,2019-02-01 12:27:36.227,2299759,2019-02-01 12:27:38.837
105617503,0,2,X7FC5L,"",EUR,9999-12-31 00:00:00.000,2019-03-17 18:10:00.000,3,0,"",4,GR-0695403787,"0695403787",EXT,AGD,GR-0695403787,"0695403787",EXT,AGD,"","",#G#APIG#AGD#VY,"",0,ES,7,2019-02-01 12:41:16.317,"",VY,5531391,2019-02-01 12:41:16.317,5408455,2019-02-18 12:16:27.503
105617654,0,2,CKBVXB,"",EUR,9999-12-31 00:00:00.000,2019-03-08 13:50:00.000,3,2,"",4,I3-travelfusion7,"78205374",EXT,OTAT,I3-travelfusion7,"78205374",EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,DE,7,2019-02-01 12:43:44.473,"",VY,2349473,2019-02-01 12:43:44.473,5507317,2019-03-07 11:50:38.130
105617688,0,2,EY3QPC,"",EUR,9999-12-31 00:00:00.000,2019-03-20 16:35:00.000,3,2,"1A",3,GDSMaster,SYSTEM,SYS,GDS,PARHX2304,"20236366",IATAA,PAR,"","",IATA1A,"",0,FR,9,2019-02-01 12:44:17.613,S,VY,19,2019-02-01 12:44:17.613,2623414,2019-03-18 11:33:45.047
105617776,0,2,ECNF5G,"",EUR,9999-12-31 00:00:00.000,2019-03-17 18:10:00.000,3,0,"",4,GR-0695403787,"0695403787",EXT,AGD,GR-0695403787,"0695403787",EXT,AGD,"","",#G#APIG#AGD#VY,"",0,ES,7,2019-02-01 12:45:30.577,"",VY,5531391,2019-02-01 12:45:30.577,5408455,2019-02-18 12:16:18.877
105618097,0,2,TFFCHD,"",EUR,9999-12-31 00:00:00.000,2019-02-14 16:35:00.000,3,2,"1A",3,GDSMaster,SYSTEM,SYS,GDS,BIOI12814,"7827413",IATAA,BIO,"","",IATA1A,"",0,ES,9,2019-02-01 12:51:05.123,S,VY,19,2019-02-01 12:51:05.123,3104510,2019-02-14 13:28:23.513
105618203,0,2,E6DM8L,"",EUR,9999-12-31 00:00:00.000,2019-02-11 13:30:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,ES,6,2019-02-01 12:52:45.220,"",VY,21,2019-02-01 12:52:45.220,3610926,2019-02-10 11:23:54.357
105618454,0,2,HJVGRR,"",EUR,9999-12-31 00:00:00.000,2019-08-04 08:25:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,GB,6,2019-02-01 12:56:50.470,"",VY,21,2019-02-01 12:56:50.470,5408461,2019-05-19 08:21:12.837
105618625,0,4,QG5Q7N,"",EUR,2019-02-02 12:59:58.000,2019-02-20 20:30:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,ES,6,2019-02-01 12:59:58.117,"",VY,21,2019-02-01 12:59:58.117,12,2019-02-02 13:04:40.893
105618808,0,2,CFF8QA,"",EUR,9999-12-31 00:00:00.000,2019-02-09 19:20:00.000,3,2,"1A",3,GDSMaster,SYSTEM,SYS,GDS,MADWL2349,"78238904",IATAB,MAD,"","",IATA1A,"",0,ES,9,2019-02-01 13:03:01.470,S,VY,19,2019-02-01 13:03:01.470,2623414,2019-02-08 14:22:48.760
105618940,0,2,DHC8WK,"",EUR,9999-12-31 00:00:00.000,2019-02-12 15:35:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,FR,7,2019-02-01 13:04:55.180,"",VY,2299761,2019-02-01 13:04:55.180,2299761,2019-02-01 13:04:57.617
105618960,0,2,BF5TJA,"",EUR,9999-12-31 00:00:00.000,2019-02-05 20:30:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,ES,6,2019-02-01 13:05:17.350,"",VY,21,2019-02-01 13:05:17.350,3320586,2019-02-04 15:59:51.110
105619394,0,4,CYFWRP,"",EUR,2019-02-02 13:12:32.000,2019-02-09 19:40:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,FR,6,2019-02-01 13:12:32.707,"",VY,21,2019-02-01 13:12:32.707,12,2019-02-02 13:14:57.507
105620420,0,2,DHP26U,"",EUR,9999-12-31 00:00:00.000,2019-02-19 14:55:00.000,3,2,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,CZ,7,2019-02-01 13:29:47.670,"",VY,2299759,2019-02-01 13:29:47.670,5115856,2019-02-18 13:28:59.030
105620886,0,4,HHWENX,"",EUR,2019-02-02 13:37:25.000,2019-02-28 08:45:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,ES,6,2019-02-01 13:37:25.017,"",VY,21,2019-02-01 13:37:25.017,12,2019-02-02 13:40:35.700
105621129,0,2,CF12PQ,"",EUR,9999-12-31 00:00:00.000,2019-02-14 14:10:00.000,3,2,"",4,I3-travelfusion7,"78268934",EXT,OTAT,I3-travelfusion7,"78268934",EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,ES,7,2019-02-01 13:41:18.327,"",VY,2138112,2019-02-01 13:41:18.327,5233077,2019-02-11 04:15:57.280
105621274,0,2,JCT8KJ,"",EUR,9999-12-31 00:00:00.000,2019-02-13 21:20:00.000,3,0,"1G",3,GDSMaster,SYSTEM,SYS,GDS,"77UR",SYSTEM,IATAA,BJL,"","",IATA1G,"",0,ES,9,2019-02-01 13:44:01.830,S,VY,19,2019-02-01 13:44:01.830,5408469,2019-02-06 10:21:29.103
105621528,0,2,PD3RYZ,"",EUR,9999-12-31 00:00:00.000,2019-09-30 01:10:00.000,3,1,"",2,LevelMember,VY,WWW,LWEB,LevelMember,VY,WWW,LWEB,"","",INET,"",0,FR,6,2019-02-01 13:48:02.527,"",VY,5432628,2019-02-01 13:48:02.527,4850617,2019-08-19 12:35:38.033
105621585,0,4,FJHSKR,"",EUR,2019-02-02 13:49:02.000,2019-02-11 17:00:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,ES,6,2019-02-01 13:49:02.567,"",VY,21,2019-02-01 13:49:02.567,12,2019-02-02 13:50:52.423
105621890,0,2,DEQUHQ,"",EUR,9999-12-31 00:00:00.000,2019-02-04 15:20:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,IE,7,2019-02-01 13:54:21.097,"",VY,2299761,2019-02-01 13:54:21.097,4688314,2019-02-03 18:58:10.680
105621981,0,2,NG41MA,"",EUR,9999-12-31 00:00:00.000,2019-02-10 18:15:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,ES,6,2019-02-01 13:56:25.917,"",VY,21,2019-02-01 13:56:25.917,13,2019-02-09 17:57:38.967
105622261,0,4,W978MI,"",EUR,2019-02-02 14:01:30.000,2019-08-01 17:00:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,FR,6,2019-02-01 14:01:30.327,"",VY,21,2019-02-01 14:01:30.327,12,2019-02-02 14:06:12.737
105622370,0,2,Q7N6JL,"",EUR,9999-12-31 00:00:00.000,2019-03-21 06:45:00.000,3,2,IB,3,GDSMaster,SYSTEM,SYS,GDS,MADI13425,"78257152",IATAB,MAD,"","",IATAIB,"",0,ES,9,2019-02-01 14:03:55.000,C,VY,19,2019-02-01 14:03:55.000,19,2019-02-01 14:04:19.390
105622527,0,2,O93IFV,"",EUR,9999-12-31 00:00:00.000,2019-02-23 12:40:00.000,3,2,IB,3,GDSMaster,SYSTEM,SYS,GDS,SCQWL2122,"78234424",IATAB,SCQ,"","",IATAIB,"",0,ES,9,2019-02-01 14:06:39.347,C,VY,19,2019-02-01 14:06:39.347,19,2019-02-19 15:05:00.550
105622623,0,2,G8GWHV,"",EUR,9999-12-31 00:00:00.000,2019-02-03 08:45:00.000,3,2,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,ES,7,2019-02-01 14:08:31.980,"",VY,2299759,2019-02-01 14:08:31.980,2299759,2019-02-01 14:08:37.260
105622680,0,2,R94SUI,"",EUR,9999-12-31 00:00:00.000,2019-02-12 16:50:00.000,3,2,"1A",3,GDSMaster,SYSTEM,SYS,GDS,LYSHX210J,"20227550",IATAA,LYS,"","",IATA1A,"",0,FR,9,2019-02-01 14:09:47.127,S,VY,19,2019-02-01 14:09:47.127,3740707,2019-02-10 15:15:51.950
105622729,101977506,2,NGZTUQ,"",EUR,9999-12-31 00:00:00.000,2019-03-17 18:20:00.000,3,1,"",4,GR-77320736,"77320736",EXT,AGD,GR-77320736,"77320736",EXT,AGD,"","",#G#APIG#AGD#VY,"",0,IT,0,2018-11-05 13:32:37.190,"",VY,3882440,2019-02-01 14:10:24.383,3882440,2019-02-01 14:10:26.853
105622751,0,4,MF92SD,"",EUR,2019-02-02 14:10:47.000,2019-05-20 13:40:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,ES,6,2019-02-01 14:10:47.003,"",VY,21,2019-02-01 14:10:47.003,12,2019-02-02 14:11:24.697
105622764,0,1,WJ4CWX,"",EUR,9999-12-31 00:00:00.000,2019-06-22 05:10:00.000,3,0,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,ES,7,2019-02-01 14:11:02.203,"",VY,2299759,2019-02-01 14:11:02.203,2299759,2019-02-01 14:11:07.890
105622832,0,1,XK3Z2R,"",EUR,9999-12-31 00:00:00.000,2019-06-22 05:10:00.000,3,0,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,ES,7,2019-02-01 14:12:14.440,"",VY,2299759,2019-02-01 14:12:14.440,2299759,2019-02-01 14:12:20.160
105623043,0,1,SECM3T,"",EUR,9999-12-31 00:00:00.000,2019-04-30 07:05:00.000,3,0,"",4,AppAndroid,VY,EXT,MOBT,AppAndroid,VY,EXT,MOBT,"","",#M#APMO#AND#VY,"",0,ES,7,2019-02-01 14:15:57.357,"",VY,2299765,2019-02-01 14:15:57.357,2299765,2019-02-01 14:15:58.640
105623699,0,2,H7S24V,"",EUR,9999-12-31 00:00:00.000,2019-04-01 08:20:00.000,3,2,"1A",3,GDSMaster,SYSTEM,SYS,GDS,LONU122AJ,SYSTEM,IATAB,LON,"","",IATA1A,"",0,ES,9,2019-02-01 14:27:03.917,S,VY,19,2019-02-01 14:27:03.917,19,2019-03-11 15:57:05.283
105623775,0,2,EEB8GD,"",EUR,9999-12-31 00:00:00.000,2019-03-24 13:20:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-02-01 14:28:16.050,"",VY,2299761,2019-02-01 14:28:16.050,2299761,2019-02-01 14:28:18.673
105623913,0,2,VHNCXN,"",EUR,9999-12-31 00:00:00.000,2019-02-04 14:40:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,FR,7,2019-02-01 14:30:38.900,"",VY,2299761,2019-02-01 14:30:38.900,2299761,2019-02-01 14:30:42.930
105623936,0,2,QDW1NW,"",EUR,9999-12-31 00:00:00.000,2019-02-04 14:40:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,FR,7,2019-02-01 14:31:05.993,"",VY,2299761,2019-02-01 14:31:05.993,2299761,2019-02-01 14:31:09.447
105624410,0,2,OHEH3X,"",EUR,9999-12-31 00:00:00.000,2019-03-10 13:00:00.000,3,2,"1A",3,GDSMaster,SYSTEM,SYS,GDS,YAO28281T,SYSTEM,IATAB,YAO,"","",IATA1A,"",0,ES,9,2019-02-01 14:40:07.940,S,VY,19,2019-02-01 14:40:07.940,4560531,2019-03-08 16:57:58.257
105624697,0,2,FES83A,"",EUR,9999-12-31 00:00:00.000,2019-07-30 11:05:00.000,3,1,IB,3,GDSMaster,SYSTEM,SYS,GDS,INNL1212P,"06211015",IATAB,INN,"","",IATAIB,"",0,AT,9,2019-02-01 14:44:35.707,C,VY,19,2019-02-01 14:44:35.707,19,2019-04-05 09:19:08.230
105624762,0,2,II4JFH,"",EUR,9999-12-31 00:00:00.000,2019-03-17 15:50:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,CH,7,2019-02-01 14:45:42.890,"",VY,2299761,2019-02-01 14:45:42.890,2299761,2019-02-01 14:45:46.627
105624820,0,2,C7J43V,"",EUR,9999-12-31 00:00:00.000,2019-02-04 10:15:00.000,3,2,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,ES,7,2019-02-01 14:46:44.123,"",VY,2299759,2019-02-01 14:46:44.123,3320643,2019-02-03 08:37:50.327
105625098,0,2,PE658T,"",EUR,9999-12-31 00:00:00.000,2019-03-02 14:35:00.000,3,2,"",4,I3-travelfusion3,"38249772",EXT,OTAT,I3-travelfusion3,"38249772",EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,IT,7,2019-02-01 14:51:37.580,"",VY,2342637,2019-02-01 14:51:37.580,5115856,2019-03-01 13:31:13.923
105625135,0,2,OYNPNC,"",EUR,9999-12-31 00:00:00.000,2019-05-05 14:15:00.000,3,2,IB,3,GDSMaster,SYSTEM,SYS,GDS,AMSAA32AT,"57205805",IATAB,AMS,"","",IATAIB,"",0,NL,9,2019-02-01 14:52:22.423,C,VY,19,2019-02-01 14:52:22.423,5408452,2019-03-15 12:07:00.387
105625224,0,2,DC6JVZ,"",EUR,9999-12-31 00:00:00.000,2019-02-20 18:20:00.000,3,2,"",4,I3-travelfusionT,TRVLFUSION,EXT,OTAT,I3-travelfusionT,TRVLFUSION,EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,FR,7,2019-02-01 14:53:55.243,"",VY,2138109,2019-02-01 14:53:55.243,2623414,2019-02-19 16:15:39.153
105625619,0,2,BGUFQK,"",EUR,9999-12-31 00:00:00.000,2019-04-30 10:25:00.000,3,2,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,ES,7,2019-02-01 15:00:24.013,"",VY,2299759,2019-02-01 15:00:24.013,3540329,2019-04-29 09:07:53.777
105625685,0,2,UKHGXE,"",EUR,9999-12-31 00:00:00.000,2019-06-06 07:30:00.000,3,2,"",4,GR-78210963,"78210963",EXT,AGD,GR-78210963,"78210963",EXT,AGD,"","",#G#APIG#BSP#VY,"",0,FR,7,2019-02-01 15:01:43.020,"",VY,3234701,2019-02-01 15:01:43.020,3740723,2019-06-05 06:26:02.413
105626025,0,2,U7W63Y,"",EUR,9999-12-31 00:00:00.000,2019-02-23 14:35:00.000,3,1,"1G",3,GDSMaster,SYSTEM,SYS,GDS,"24J","38250741",IATAA,PSR,"","",IATA1G,"",0,IT,9,2019-02-01 15:06:54.463,S,VY,19,2019-02-01 15:06:54.463,4916680,2019-02-22 12:46:01.387
105626050,0,2,QFJNVD,"",EUR,9999-12-31 00:00:00.000,2019-02-27 10:00:00.000,3,2,IB,3,GDSMaster,SYSTEM,SYS,GDS,MADEL2593,"78236200",IATAB,MAD,"","",IATAIB,"",0,ES,9,2019-02-01 15:07:26.483,C,VY,19,2019-02-01 15:07:26.483,19,2019-02-18 17:43:10.793
105626181,0,2,X9L4WI,"",EUR,9999-12-31 00:00:00.000,2019-06-06 07:05:00.000,3,2,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,IT,7,2019-02-01 15:09:44.913,"",VY,2299759,2019-02-01 15:09:44.913,5408534,2019-05-06 04:26:09.287
105626271,0,2,HED9WT,"",EUR,9999-12-31 00:00:00.000,2019-06-23 18:55:00.000,3,2,"",4,I3-bravofly86778,"867780566",EXT,OTAT,I3-bravofly86778,"867780566",EXT,OTAT,"","",#I#AXBO#OTAT#VY,"",0,IT,7,2019-02-01 15:11:25.550,"",VY,2139318,2019-02-01 15:11:25.550,18,2019-06-22 16:01:58.050
105626324,99322366,2,IJH2SE,"",EUR,9999-12-31 00:00:00.000,2019-04-06 13:05:00.000,3,1,"",4,GR-A84488998,A84488998,EXT,AGD,GR-A84488998,A84488998,EXT,AGD,"","",#G#APIG#AGD#VY,"",0,ES,0,2018-09-10 10:54:10.167,"",VY,4254546,2019-02-01 15:12:25.117,4254546,2019-02-01 15:12:25.973
105626359,0,2,IFHH2N,"",EUR,9999-12-31 00:00:00.000,2019-06-10 20:40:00.000,3,2,"",4,I3-edreams642139,"64213936",EXT,OTAT,I3-edreams642139,"64213936",EXT,OTAT,"","",#I#AXBO#OTAT#VY,"",0,ES,7,2019-02-01 15:12:58.913,"",VY,2253803,2019-02-01 15:12:58.913,3320582,2019-06-09 19:16:32.270
105626883,0,2,WECCSW,"",EUR,9999-12-31 00:00:00.000,2019-03-20 08:45:00.000,3,2,"1G",3,GDSMaster,SYSTEM,SYS,GDS,DC9,"38230846",IATAA,MIL,"","",IATA1G,"",0,IT,9,2019-02-01 15:21:21.907,S,VY,19,2019-02-01 15:21:21.907,19,2019-03-04 13:55:00.853
105627021,0,2,DDQK7D,"",EUR,9999-12-31 00:00:00.000,2019-03-31 13:50:00.000,3,2,"",4,AppAndroid,VY,EXT,MOBT,AppAndroid,VY,EXT,MOBT,"","",#M#APMO#AND#VY,"",0,ES,7,2019-02-01 15:23:38.880,"",VY,2299765,2019-02-01 15:23:38.880,5715888,2019-03-30 12:20:55.233
105627302,96990267,2,HE35HT,"",EUR,9999-12-31 00:00:00.000,2019-03-16 08:20:00.000,3,1,"",4,GR-78232453,"78232453",EXT,AGD,GR-78232453,"78232453",EXT,AGD,"","",#G#APIG#AGD#VY,"",0,ES,0,2018-07-20 08:02:25.723,"",VY,3331716,2019-02-01 15:28:30.670,3331716,2019-02-01 15:28:31.280
105627580,0,2,OEHIGT,"",EUR,9999-12-31 00:00:00.000,2019-02-10 09:30:00.000,3,2,"",4,I3-travelfusion7,"78268934",EXT,OTAT,I3-travelfusion7,"78268934",EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,ES,7,2019-02-01 15:33:18.830,"",VY,2138112,2019-02-01 15:33:18.830,5388602,2019-02-09 07:51:10.970
105627823,0,2,S6NWUB,"",EUR,9999-12-31 00:00:00.000,2019-02-22 19:25:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,FR,6,2019-02-01 15:37:14.270,"",VY,21,2019-02-01 15:37:14.270,4565660,2019-02-18 19:22:09.947
105628340,0,2,B7E8SY,"",EUR,9999-12-31 00:00:00.000,2019-02-16 20:30:00.000,3,2,IB,3,GDSMaster,SYSTEM,SYS,GDS,PARMM210J,"20233883",IATAB,PAR,"","",IATAIB,"",0,FR,9,2019-02-01 15:45:35.600,C,VY,19,2019-02-01 15:45:35.600,19,2019-02-01 16:54:09.810
105628798,0,2,CEEIQD,"",EUR,9999-12-31 00:00:00.000,2019-02-08 16:35:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,ES,6,2019-02-01 15:53:03.433,"",VY,21,2019-02-01 15:53:03.433,5344424,2019-02-06 07:06:56.987
105629192,0,2,G7RISY,"",EUR,9999-12-31 00:00:00.000,2019-06-20 04:50:00.000,3,0,"",4,GR-22602473,"22602473",EXT,AGD,GR-22602473,"22602473",EXT,AGD,"","",#G#APIG#AGD#VY,"",0,ES,7,2019-02-01 15:58:55.797,"",VY,3884326,2019-02-01 15:58:55.797,5408455,2019-05-03 11:25:30.597
105629243,0,2,Q71E2L,"",EUR,9999-12-31 00:00:00.000,2019-02-07 16:40:00.000,3,2,"",2,urturi66@gmail.c,VY,WWW,WWW,urturi66@gmail.c,VY,WWW,WWW,"","",#W#WWWM#WWW#VY,"",0,ES,6,2019-02-01 15:59:44.293,"",VY,3103422,2019-02-01 15:59:44.293,3540279,2019-02-06 15:44:46.613
105629344,96870992,2,SJ5YPH,"",EUR,9999-12-31 00:00:00.000,2019-06-18 15:05:00.000,3,1,"",4,GR-412559148,"412559148",EXT,AGD,GR-412559148,"412559148",EXT,AGD,"","",#G#APIG#AGD#VY,"",0,FR,0,2018-07-18 08:57:34.100,"",VY,3884117,2019-02-01 16:01:18.170,3884117,2019-02-01 16:01:18.750
105629529,0,2,UI8SMK,"",EUR,9999-12-31 00:00:00.000,2019-03-07 14:15:00.000,3,2,"1S",3,GDSMaster,SYSTEM,SYS,GDS,"5M50",SYSTEM,IATAB,NWI,"","",IATA1S,"",0,ES,9,2019-02-01 16:04:21.310,S,VY,19,2019-02-01 16:04:21.310,19,2019-03-04 14:15:01.857
105629647,0,2,CF7DUQ,"",EUR,9999-12-31 00:00:00.000,2019-02-07 11:50:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,ES,6,2019-02-01 16:05:59.787,"",VY,21,2019-02-01 16:05:59.787,2623414,2019-02-06 10:19:20.897
105630219,0,2,VJ8Y9U,"",EUR,9999-12-31 00:00:00.000,2019-02-05 18:30:00.000,3,2,"",1,VPalmot,VY,DEF,CDG,VPalmot,VY,DEF,CDG,"","",#,"",0,FR,1,2019-02-01 16:15:59.547,"",VY,4685748,2019-02-01 16:15:59.547,5438628,2019-02-04 18:39:12.253
105630224,0,2,PGIBSA,"",EUR,9999-12-31 00:00:00.000,2019-03-09 20:40:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,IT,6,2019-02-01 16:16:06.343,"",VY,21,2019-02-01 16:16:06.343,5087045,2019-03-08 20:02:50.550
105630258,0,2,V5VRXE,"",EUR,9999-12-31 00:00:00.000,2019-03-04 09:05:00.000,3,1,"1A",3,GDSMaster,SYSTEM,SYS,GDS,BCNI12150,"78230736",IATAA,BCN,"","",IATA1A,"",0,ES,9,2019-02-01 16:16:42.317,S,VY,19,2019-02-01 16:16:42.317,19,2019-02-21 11:47:02.967
105630360,0,4,OIM2NH,"",EUR,2019-02-02 16:18:28.000,2019-02-20 21:20:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,FR,6,2019-02-01 16:18:28.137,"",VY,21,2019-02-01 16:18:28.137,12,2019-02-02 16:20:06.713
105631084,0,2,YCN7KM,"",EUR,9999-12-31 00:00:00.000,2019-03-16 17:40:00.000,3,2,"1G",3,GDSMaster,SYSTEM,SYS,GDS,CT9,"91284480",IATAB,LON,"","",IATA1G,"",0,GB,9,2019-02-01 16:30:35.400,S,VY,19,2019-02-01 16:30:35.400,19,2019-03-12 13:58:17.880
